%time BUY SELL
38066 74.5109191064 0
38067 83.5424969922 0
38068 117.268814135 0
38069 314.700395128 0
38070 279.331974456 0
38071 86.7635518293 0
38072 90.7424976014 0
38073 177.774076727 0
38074 217.816183594 0
38075 554.321447861 0
38076 503.984605163 0
38077 304.784603677 0
38078 68.0056556742 0
38079 20.9530249548 0
38080 347.353026218 0
38081 268.531973799 0
38082 116.510920178 0
38083 91.3740770937 0
38084 472.721445646 0
38085 509.921446647 0
38086 381.584605216 0
38087 44.6372364103 0
38088 48.4898670669 0
38089 82.0898666884 0
38090 33.7109198656 0
38091 505.437236434 0
38092 308.510920763 0
38093 29.9846043516 0
38094 69.0793405934 0
38095 65.1003933191 0
38096 618.300393944 0
38097 792.616183827 0
38098 62.1319730515 0
38099 69.647761953 0
38100 34.2161827803 0
38101 98.8065677466 0
38102 437.796393149 0
38103 218.079010944 0
38104 64.5452915811 0
38105 39.0384844514 0
38106 332.928268118 0
38107 643.323317211 0
38108 463.723261265 0
38109 43.6696155107 0
38110 99.6596858774 0
38111 114.275306732 0
38112 78.8670177482 0
38113 535.849947187 0
38114 243.27538384 0
38115 38.3376662153 0
38116 263.117840107 0
38117 422.597421708 0
38118 432.255281501 0
38119 342.032780022 0
38120 63.785826291 0
38121 98.4173610971 0
38122 24.5104790368 0
38123 88.2046468418 0
38124 420.371627705 0
38125 221.102123537 0
38126 213.051614555 0
38127 437.52128027 0
38128 275.699390806 0
38129 400.95824432 0
38130 411.030092439 0
38131 80.1699069876 0
38132 235.399079251 0
38133 427.206675377 0
38134 406.093106177 0
38135 365.964692097 0
38136 126.287399057 0
38137 114.198680083 0
38138 46.1335658816 0
38139 26.8920967961 0
38140 367.428046613 0
38141 334.430900143 0
38142 28.6779859416 0
38143 437.965724612 0
38144 393.89825439 0
38145 161.138031089 0
38146 395.978748012 0
38147 149.967505119 0
38148 47.4393218211 0
38149 25.1923384007 0
38150 69.271809259 0
38151 686.137370091 0
38152 682.168574086 0
38153 109.216617899 0
38154 75.2471558197 0
38155 35.1915967097 0
38156 158.948985742 0
38157 701.77009019 0
38158 501.892147936 0
38159 111.241381289 0
38160 61.1835484525 0
38161 66.4643630655 0
38162 373.355561285 0
38163 205.451660356 0
38164 49.2307427061 0
38165 52.8325037367 0
38166 2.14676895819 0
38167 461.643160373 0
38168 778.307586041 0
38169 161.478975765 0
38170 62.6849843642 0
38171 46.7830294621 0
38172 37.9027562435 0
38173 387.362984412 0
38174 221.935607348 0
38175 254.630554296 0
38176 494.186809249 0
38177 269.615063706 0
38178 233.820464085 0
38179 362.659242207 0
38180 95.04184144 0
38181 52.7148402221 0
38182 44.1953019494 0
38183 286.737416278 0
38184 812.091436789 0
38185 462.250753288 0
38186 122.826649894 0
38187 195.329156151 0
38188 432.118299459 0
38189 538.487039573 0
38190 387.41283666 0
38191 224.391910006 0
38192 403.49966308 0
38193 440.702636108 0
38194 550.480857271 0
38195 644.591388999 0
38196 151.765632174 0
38197 129.462204267 0
38198 426.806784151 0
38199 303.401955512 0
38200 348.882851756 0
38201 481.009823321 0
38202 425.614257122 0
38203 368.956040488 0
38204 187.946542428 0
38205 266.963035757 0
38206 535.388017577 0
38207 313.133113984 0
38208 545.990804095 0
38209 416.89368377 0
38210 113.802019445 0
38211 352.101454839 0
38212 672.881418529 0
38213 425.993721802 0
38214 46.8530961544 0
38215 87.1479420681 0
38216 556.162031761 0
38217 795.533263911 0
38218 177.532287604 0
38219 91.0657492979 0
38220 566.579672418 0
38221 598.475988403 0
38222 526.352676886 0
38223 404.585260174 0
38224 467.425426486 0
38225 522.749234955 0
38226 290.959492864 0
38227 511.635260408 0
38228 1001.8056303 0
38229 591.657940807 0
38230 402.308519851 0
38231 376.917663546 0
38232 225.339471355 0
38233 597.972937231 0
38234 543.65799606 0
38235 259.888535048 0
38236 241.507958569 0
38237 412.918108655 0
38238 640.666665852 0
38239 589.446930205 0
38240 433.510072437 0
38241 528.94042891 0
38242 756.181549488 0
38243 688.034499148 0
38244 972.751452941 0
38245 827.804743839 0
38246 446.520002684 0
38247 413.866331871 0
38248 529.508075205 0
38249 716.961365507 0
38250 525.783288864 0
38251 128.204448028 0
38252 299.17215638 0
38253 471.276739247 0
38254 324.118943157 0
38255 446.393332807 0
38256 260.772766058 0
38257 146.456725715 0
38258 308.835021787 0
38259 512.582088372 0
38260 525.214018851 0
38261 429.530372828 0
38262 398.077879691 0
38263 527.930105917 0
38264 592.287542233 0
38265 353.108592542 0
38266 498.056380112 0
38267 489.530408989 0
38268 6094.09872673 0
38269 2083.44569414 0
38270 1216.79282975 0
38271 1530.11932359 0
38272 1514.8986303 0
38273 1072.351392 0
38274 1033.8248525 0
38275 1016.45612911 0
38276 1156.9824033 0
38277 1732.73001542 0
38278 1280.26709488 0
38279 1033.13022292 0
38280 1020.56155946 0
38281 1251.71928352 0
38282 1481.55094563 0
38283 1334.7090651 0
38284 1068.68811973 0
38285 1178.33010624 0
38286 1191.2772791 0
38287 1687.76143887 0
38288 1926.49841913 0
38289 1300.22489443 0
38290 1189.57226632 0
38291 1263.71949106 0
38292 1234.85621257 0
38293 1571.23519335 0
38294 1474.66691036 0
38295 1476.81436093 0
38296 1435.06693283 0
38297 1425.34049281 0
38298 1564.28781453 0
38299 1722.37210099 0
38300 1452.24589015 0
38301 1681.88801143 0
38302 1809.15108603 0
38303 1486.60363482 0
38304 1853.99311736 0
38305 1677.02477958 0
38306 1460.07747108 0
38307 1465.38270672 0
38308 1461.90894499 0
38309 1678.85627533 0
38310 1817.23526278 0
38311 1687.8248042 0
38312 1857.97219116 0
38313 1602.56161778 0
38314 1436.8984044 0
38315 1765.57208649 0
38316 1617.97213572 0
38317 1566.68796737 0
38318 1778.89848294 0
38319 1621.76159331 0
38320 1633.19314329 0
38321 1684.98263696 0
38322 1437.34057462 0
38323 1387.31953873 0
38324 1361.55109192 0
38325 1712.96158181 0
38326 2213.23525992 0
38327 1931.17213049 0
38328 1483.13005409 0
38329 1446.05636733 0
38330 1504.22475978 0
38331 1743.34052823 0
38332 1735.19316889 0
38333 1554.68793247 0
38334 1809.27741966 0
38335 1728.68793245 0
38336 1501.63527742 0
38337 1755.7194812 0
38338 1465.00370775 0
38339 1394.33004284 0
38340 1387.88793862 0
38341 1503.97213228 0
38342 1739.04580175 0
38343 1686.68791045 0
38344 1382.51950575 0
38345 1413.46688438 0
38346 1352.77214086 0
38347 1545.27738918 0
38348 2018.0142253 0
38349 1779.27739193 0
38350 1411.06687825 0
38351 1368.62477529 0
38352 1399.13002872 0
38353 1683.78265024 0
38354 1493.6142299 0
38355 1466.89845024 0
38356 1640.89845762 0
38357 1720.85634936 0
38358 1625.23528751 0
38359 1696.91949325 0
38360 1601.80370833 0
38361 1704.18266382 0
38362 1407.53003469 0
38363 1347.15108187 0
38364 1881.40370674 0
38365 1874.26686416 0
38366 1453.25634362 0
38367 1322.51950667 0
38368 1290.81424242 0
38369 1548.81423679 0
38370 1608.43528583 0
38371 1308.11949859 0
38372 1328.01424055 0
38373 1295.5510848 0
38374 1493.36160816 0
38375 2033.10897219 0
38376 1656.87739238 0
38377 1392.68792202 0
38378 1383.65634658 0
38379 1317.97213587 0
38380 1634.20371144 0
38381 1960.0984457 0
38382 1541.67739405 0
38383 1305.5931867 0
38384 1260.68792524 0
38385 1368.30897634 0
38386 1738.54055247 0
38387 1765.31949896 0
38388 1558.09844818 0
38389 1276.47739788 0
38390 1273.63529282 0
38391 1597.44581716 0
38392 1582.09844693 0
38393 1293.15107886 0
38394 1291.57213343 0
38395 1268.33002943 0
38396 1426.66687079 0
38397 2007.7195006 0
38398 1647.15107878 0
38399 1283.67739557 0
38400 1284.24581815 0
38401 1276.5666989 0
38402 1652.70892605 0
38403 1825.14879946 0
38404 1664.51724985 0
38405 1319.6413797 0
38406 1295.95193744 0
38407 1747.20629524 0
38408 1967.99579446 0
38409 1337.57389171 0
38410 1247.96714019 0
38411 1241.97058486 0
38412 1322.70665834 0
38413 1966.78011078 0
38414 1879.80334681 0
38415 1407.77909454 0
38416 1306.66402581 0
38417 1560.11971015 0
38418 1841.54207768 0
38419 1674.70493429 0
38420 1321.11399981 0
38421 1527.86886388 0
38422 1688.68072379 0
38423 1523.4976409 0
38424 1610.46383316 0
38425 1407.18519406 0
38426 1325.11252261 0
38427 1297.62209906 0
38428 1303.53041866 0
38429 1682.05480608 0
38430 1936.68817342 0
38431 1487.16776706 0
38432 1302.36331126 0
38433 1475.35314337 0
38434 1752.52911336 0
38435 1970.19647725 0
38436 1534.46397351 0
38437 1464.27638438 0
38438 1714.2397518 0
38439 1607.74046887 0
38440 1711.68100092 0
38441 1644.41362852 0
38442 1688.9643235 0
38443 1505.21148943 0
38444 1234.77526376 0
38445 1389.08714754 0
38446 1687.5103143 0
38447 1482.86808255 0
38448 1698.48675478 0
38449 1612.79294748 0
38450 1250.33539589 0
38451 1577.41324231 0
38452 1625.76692071 0
38453 1316.41806405 0
38454 1458.61778936 0
38455 1413.30246954 0
38456 1828.7476499 0
38457 2038.70136964 0
38458 1447.63228968 0
38459 1396.1742929 0
38460 1373.93693869 0
38461 1353.13334809 0
38462 2010.26553043 0
38463 1924.99819736 0
38464 1394.93896438 0
38465 1418.40523427 0
38466 1339.84782975 0
38467 1514.83051297 0
38468 2076.82890438 0
38469 1927.63370579 0
38470 1401.5599348 0
38471 1384.17973687 0
38472 1548.66204425 0
38473 1832.2678681 0
38474 1563.09384973 0
38475 1263.64163199 0
38476 1322.10389456 0
38477 1301.26227195 0
38478 1430.69336135 0
38479 1621.76281499 0
38480 1329.14749039 0
38481 1287.82268498 0
38482 1323.17905663 0
38483 1354.32372252 0
38484 1603.30979462 0
38485 1484.51742948 0
38486 1275.45496529 0
38487 1371.56597077 0
38488 1266.65686314 0
38489 1553.59402231 0
38490 1609.69088417 0
38491 1259.16522688 0
38492 1353.06992232 0
38493 1339.29155568 0
38494 1356.72497006 0
38495 1680.73566085 0
38496 1435.6903305 0
38497 1469.2234744 0
38498 1407.00311517 0
38499 1309.16666365 0
38500 1628.05581996 0
38501 1565.34867263 0
38502 1346.44612737 0
38503 1346.6299338 0
38504 1302.72792655 0
38505 1349.08491792 0
38506 1651.42768861 0
38507 1395.32824338 0
38508 1311.95926091 0
38509 1326.10080276 0
38510 1270.39115345 0
38511 1531.42440292 0
38512 1647.1982647 0
38513 1231.36972547 0
38514 1208.31464451 0
38515 1301.7203127 0
38516 1448.05532104 0
38517 1595.27930077 0
38518 1313.85187148 0
38519 1325.34740587 0
38520 1289.7863636 0
38521 1315.36192884 0
38522 1649.21461101 0
38523 1439.21776547 0
38524 1265.78879374 0
38525 1332.79861085 0
38526 1262.12193083 0
38527 1443.44637869 0
38528 1575.76335315 0
38529 1262.94501616 0
38530 1181.21989465 0
38531 1313.72366372 0
38532 1374.35288671 0
38533 1584.7312267 0
38534 1427.78551509 0
38535 1236.16641519 0
38536 1279.17705983 0
38537 1352.69115202 0
38538 1587.4475099 0
38539 1608.16356814 0
38540 1335.70205046 0
38541 1286.56634099 0
38542 1281.51315304 0
38543 1445.09059013 0
38544 1648.01614722 0
38545 1337.46953018 0
38546 1282.39717621 0
38547 1294.65023556 0
38548 1282.8388451 0
38549 1618.71140868 0
38550 1526.3744189 0
38551 1258.58585212 0
38552 1353.38675099 0
38553 1317.63930431 0
38554 1435.36472716 0
38555 1774.71141635 0
38556 1354.33271917 0
38557 1338.16513359 0
38558 1327.93402733 0
38559 1278.35470888 0
38560 1670.31185647 0
38561 1475.53262197 0
38562 1290.66990999 0
38563 1318.08107566 0
38564 1282.90225589 0
38565 1468.77545914 0
38566 1606.58546341 0
38567 1338.16441413 0
38568 1267.87016046 0
38569 1187.53372178 0
38570 1109.72309027 0
38571 1510.39631477 0
38572 1354.64865639 0
38573 1159.55409859 0
38574 1127.78609498 0
38575 1224.85996565 0
38576 1398.8597384 0
38577 1490.12253355 0
38578 1239.38559535 0
38579 1213.74374303 0
38580 1281.82825478 0
38581 1423.55459124 0
38582 1729.74380516 0
38583 1587.82777811 0
38584 1243.93308042 0
38585 1271.34385828 0
38586 1249.04929704 0
38587 1473.32289753 0
38588 1487.34371814 0
38589 1188.48044209 0
38590 1234.14371406 0
38591 1212.73339245 0
38592 1368.6703018 0
38593 1947.89122265 0
38594 1587.89104991 0
38595 1252.45944688 0
38596 1232.56484873 0
38597 1215.76498758 0
38598 1459.74392413 0
38599 1503.76483991 0
38600 1221.51210315 0
38601 1581.07003531 0
38602 1489.11226885 0
38603 1363.87023707 0
38604 1567.87018086 0
38605 1275.13322385 0
38606 1252.64896837 0
38607 1220.37535208 0
38608 1219.55439794 0
38609 1926.6070499 0
38610 1859.02802904 0
38611 1263.07005373 0
38612 1210.33321145 0
38613 1251.44907493 0
38614 1351.74387418 0
38615 1571.3438586 0
38616 1336.71220911 0
38617 1555.23847989 0
38618 1731.44903325 0
38619 1411.74383426 0
38620 1553.78596862 0
38621 1360.20698669 0
38622 1302.41745716 0
38623 1451.65954723 0
38624 1645.80695427 0
38625 1556.62805336 0
38626 1639.80700429 0
38627 1320.29117506 0
38628 1230.54376991 0
38629 1273.49114402 0
38630 1253.53328786 0
38631 1792.45963087 0
38632 1727.3438288 0
38633 1401.44905632 0
38634 1203.00693266 0
38635 1228.33326576 0
38636 1398.60698147 0
38637 1526.50172888 0
38638 1189.68065615 0
38639 1386.22799795 0
38640 1573.99641509 0
38641 1513.74380472 0
38642 1639.04908932 0
38643 1409.28066679 0
38644 1499.91222477 0
38645 1482.10168216 0
38646 1616.43852986 0
38647 1731.25960219 0
38648 1484.31224519 0
38649 1243.68065773 0
38650 1274.62800848 0
38651 1201.80694881 0
38652 1268.4385381 0
38653 1632.67013222 0
38654 1656.79645126 0
38655 1519.87012424 0
38656 1184.24905918 0
38657 1241.2174801 0
38658 1530.48064933 0
38659 1536.79644845 0
38660 1605.38591983 0
38661 1654.14380375 0
38662 1648.08063887 0
38663 1742.94380084 0
38664 1627.99644229 0
38665 1328.05960472 0
38666 1302.03854683 0
38667 1308.16485403 0
38668 1599.51222005 0
38669 1939.74380489 0
38670 1433.53328574 0
38671 1201.93328634 0
38672 1275.63854342 0
38673 1274.50169564 0
38674 1712.62801225 0
38675 1943.59643922 0
38676 1649.53328554 0
38677 1617.82802049 0
38678 1310.05959396 0
38679 1199.78590689 0
38680 1859.28064636 0
38681 1808.24907226 0
38682 1351.3017055 0
38683 1237.61749191 0
38684 1274.43854043 0
38685 1453.2385398 0
38686 1773.63854304 0
38687 1624.39644109 0
38688 1301.84907247 0
38689 1227.76485873 0
38690 1392.10169832 0
38691 1607.97538336 0
38692 1422.54380744 0
38693 1337.78591448 0
38694 2222.81749213 0
38695 8420.24906836 0
38696 2419.99643568 0
38697 2120.81748989 0
38698 2038.27012381 0
38699 2227.04907169 0
38700 2058.7332805 0
38701 1986.84045741 0
38702 2236.75846616 0
38703 1970.63985045 0
38704 2008.50098865 0
38705 2296.85349882 0
38706 2090.94365467 0
38707 2106.77708558 0
38708 2275.12051651 0
38709 2252.42019728 0
38710 2118.18564135 0
38711 1911.60510527 0
38712 2113.69956072 0
38713 2576.24833962 0
38714 2172.19053145 0
38715 1854.586016 0
38716 1855.91017087 0
38717 1945.50635254 0
38718 2252.56900821 0
38719 2019.38550994 0
38720 1883.97953259 0
38721 2203.8059864 0
38722 2109.14945679 0
38723 2021.34149992 0
38724 2130.16855007 0
38725 1775.62601824 0
38726 1869.31455631 0
38727 2205.24062378 0
38728 2223.99966519 0
38729 2326.24097376 0
38730 2068.85467047 0
38731 2254.98300995 0
38732 2284.43964644 0
38733 2348.74759383 0
38734 2481.91702659 0
38735 2154.70346983 0
38736 1792.97585463 0
38737 2227.92394148 0
38738 2221.6756277 0
38739 1929.08002862 0
38740 2437.18287623 0
38741 1942.19263836 0
38742 1919.37940314 0
38743 2141.45880165 0
38744 2151.71919956 0
38745 2119.44911817 0
38746 2049.87878088 0
38747 1802.70495977 0
38748 1763.92933485 0
38749 1748.87981661 0
38750 1917.92946926 0
38751 2423.24216116 0
38752 2222.15337513 0
38753 1866.47031643 0
38754 1804.59776823 0
38755 1733.23162265 0
38756 2138.11313801 0
38757 1980.50247908 0
38758 1726.59817814 0
38759 2053.65554726 0
38760 2171.99003979 0
38761 2042.72003874 0
38762 2112.16417767 0
38763 1787.99031961 0
38764 1756.96211404 0
38765 1722.51142436 0
38766 1858.79695634 0
38767 2066.03735089 0
38768 1900.27288217 0
38769 1848.48697699 0
38770 1769.07747865 0
38771 1740.19382005 0
38772 1981.2051792 0
38773 2210.17211688 0
38774 2159.03020734 0
38775 1965.82586069 0
38776 1759.47054201 0
38777 1965.47973615 0
38778 2493.67604675 0
38779 2327.8401882 0
38780 2147.91141718 0
38781 1883.08182098 0
38782 1768.0565223 0
38783 2029.39908565 0
38784 2092.44014623 0
38785 1841.65269682 0
38786 2132.24419126 0
38787 2032.38172421 0
38788 1824.64510793 0
38789 2189.44533256 0
38790 2199.62343248 0
38791 2034.85257469 0
38792 1806.9769074 0
38793 1833.68354088 0
38794 2388.64593542 0
38795 2340.52288542 0
38796 1765.09965748 0
38797 1774.57749251 0
38798 2153.89967254 0
38799 2219.51335338 0
38800 2128.31084129 0
38801 1821.87337269 0
38802 1754.93229386 0
38803 1779.56499375 0
38804 2125.3496334 0
38805 2426.22866542 0
38806 2001.49183587 0
38807 1762.44398562 0
38808 1803.94281059 0
38809 1781.20506871 0
38810 1996.5057936 0
38811 2208.77641492 0
38812 2139.68323254 0
38813 2159.20317665 0
38814 1816.38425436 0
38815 1759.85593753 0
38816 2091.9996272 0
38817 2027.45094768 0
38818 2165.13742307 0
38819 2244.21425727 0
38820 1969.03592434 0
38821 2222.61249642 0
38822 2455.03094607 0
38823 2233.85195493 0
38824 1816.88589445 0
38825 1735.09848526 0
38826 1817.2033439 0
38827 2133.68530549 0
38828 2145.74690754 0
38829 4564.2529085 0
38830 8664.78129033 0
38831 2536.06659276 0
38832 2615.45509929 0
38833 2658.46379026 0
38834 2260.31573905 0
38835 2277.43263393 0
38836 2373.37105298 0
38837 2375.13980785 0
38838 2862.9070623 0
38839 2870.16891227 0
38840 2586.77939181 0
38841 2353.72792512 0
38842 2286.97107238 0
38843 2596.2551032 0
38844 2603.32767332 0
38845 2259.05319931 0
38846 2316.59039058 0
38847 2305.0966808 0
38848 2485.79197666 0
38849 3175.47572031 0
38850 2728.56954178 0
38851 2249.45339749 0
38852 2258.16972605 0
38853 2402.42314679 0
38854 2560.57069526 0
38855 2500.88591207 0
38856 2307.11683407 0
38857 2358.08521938 0
38858 2286.71737293 0
38859 2525.70737227 0
38860 2678.04413575 0
38861 2750.61200508 0
38862 2644.75897284 0
38863 2387.20124283 0
38864 2370.90701638 0
38865 3064.50730227 0
38866 2850.90707721 0
38867 2325.74872608 0
38868 2374.5695947 0
38869 2511.11722581 0
38870 2561.07551533 0
38871 2842.75982238 0
38872 2456.61217301 0
38873 2789.01184316 0
38874 2871.81181916 0
38875 2493.30683931 0
38876 2840.73868331 0
38877 2646.21233379 0
38878 2529.62258699 0
38879 2417.13817334 0
38880 2457.30667183 0
38881 2665.41218854 0
38882 2823.81233461 0
38883 2491.0964368 0
38884 2579.39094616 0
38885 2780.54874565 0
38886 2987.70676828 0
38887 2933.51749202 0
38888 2593.03333297 0
38889 2492.359511 0
38890 2490.65408229 0
38891 2465.13827778 0
38892 2714.04368056 0
38893 3054.33855098 0
38894 2982.46485269 0
38895 2518.69629649 0
38896 2266.50671988 0
38897 2343.05412457 0
38898 2637.24372417 0
38899 2379.37011452 0
38900 2381.2016414 0
38901 2453.32784385 0
38902 2676.59095252 0
38903 2797.79101473 0
38904 2546.1069029 0
38905 2349.68587759 0
38906 2423.39107324 0
38907 2347.98046387 0
38908 2435.07519168 0
38909 2788.19104994 0
38910 2753.07532776 0
38911 2608.63321684 0
38912 2383.34893946 0
38913 2326.63309787 0
38914 2762.04364109 0
38915 2567.83317728 0
38916 2668.57005742 0
38917 2525.95950612 0
38918 2268.6541865 0
38919 2540.99100321 0
38920 2648.48577029 0
38921 2467.98055646 0
38922 2766.52793932 0
38923 2596.69632731 0
38924 2345.89628566 0
38925 2775.74891198 0
38926 2562.46473532 0
38927 2298.90687447 0
38928 2303.07529338 0
38929 2436.59104979 0
38930 3042.14891816 0
38931 3060.52787337 0
38932 2500.44369386 0
38933 2279.77002903 0
38934 2355.11738548 0
38935 2452.88577843 0
38936 2949.68576534 0
38937 2755.5384116 0
38938 2372.80159414 0
38939 2392.19107543 0
38940 2421.62263819 0
38941 2708.92788047 0
38942 2798.67524589 0
38943 2674.69631519 0
38944 2333.07527961 0
38945 2286.02264731 0
38946 2478.27526255 0
38947 2642.92788079 0
38948 2313.05420019 0
38949 2286.97000505 0
38950 2533.66475176 0
38951 2681.20158815 0
38952 2725.41210047 0
38953 2491.66472532 0
38954 2472.52789033 0
38955 2685.49632369 0
38956 2426.67527505 0
38957 2463.81210925 0
38958 2691.05420404 0
38959 2368.38051815 0
38960 2248.06473688 0
38961 2330.54895598 0
38962 2423.45421895 0
38963 3031.72789508 0
38964 2725.22262518 0
38965 2310.59104789 0
38966 2485.03316079 0
38967 2720.48579738 0
38968 2849.70684729 0
38969 2836.56999822 0
38970 2416.00157371 0
38971 2425.34894558 0
38972 2488.0647412 0
38973 2596.94895381 0
38974 2984.92789731 0
38975 3045.49631312 0
38976 2864.54894377 0
38977 2274.78052675 0
38978 2257.5384258 0
38979 2985.30684684 0
38980 3012.84368496 0
38981 2295.24368155 0
38982 2293.22262967 0
38983 2266.19105451 0
38984 2403.43316232 0
38985 2927.20158208 0
38986 2717.51736809 0
38987 2284.4436821 0
38988 2275.53842062 0
38989 2594.42263421 0
38990 2965.79105635 0
38991 2522.35947552 0
38992 2264.10684131 0
38993 2250.02263027 0
38994 2250.84368489 0
38995 2639.58052916 0
38996 3003.49631867 0
38997 2462.92789565 0
38998 2340.46473603 0
38999 2384.61210479 0
39000 2326.25421193 0
39001 2885.92409029 0
39002 2866.45611851 0
39003 2526.28304819 0
39004 2308.18386558 0
39005 2288.3677306 0
39006 2496.78526173 0
39007 2736.5046129 0
39008 2711.10961666 0
39009 2492.25580701 0
39010 2243.49017976 0
39011 2453.27152596 0
39012 3012.19086582 0
39013 2842.26816494 0
39014 2657.07648483 0
39015 2543.14214937 0
39016 2319.11216153 0
39017 2621.0907398 0
39018 3067.30716136 0
39019 2605.91518756 0
39020 2200.34839655 0
39021 2344.08405038 0
39022 2700.42362912 0
39023 2763.51437164 0
39024 2436.14987536 0
39025 2265.16866145 0
39026 2272.06036179 0
39027 2219.97189957 0
39028 2492.30696773 0
39029 2524.74064994 0
39030 2258.18344897 0
39031 2206.27005726 0
39032 2265.67493256 0
39033 2300.06343534 0
39034 2511.05986168 0
39035 2277.13545257 0
39036 2234.34152906 0
39037 2185.53964967 0
39038 2169.49152181 0
39039 2518.47317766 0
39040 2396.80219749 0
39041 2164.0625897 0
39042 2163.33314929 0
39043 2165.6419072 0
39044 2314.95432895 0
39045 2544.31224701 0
39046 2283.04834987 0
39047 2311.20483975 0
39048 2228.12284162 0
39049 2115.05552886 0
39050 2561.34333976 0
39051 2409.41097899 0
39052 2189.37774422 0
39053 2215.06697393 0
39054 2189.27636254 0
39055 2310.02971786 0
39056 2684.88824053 0
39057 2276.78020939 0
39058 2124.94922349 0
39059 2206.02754174 0
39060 2221.17062338 0
39061 2475.69920496 0
39062 2401.94634759 0
39063 2197.0103061 0
39064 2162.71097897 0
39065 2215.18074332 0
39066 2323.74087168 0
39067 2481.64172705 0
39068 2216.20200842 0
39069 2212.86014729 0
39070 2161.82140983 0
39071 2244.673284 0
39072 2545.99642619 0
39073 2373.0145975 0
39074 2200.28728227 0
39075 2255.42530712 0
39076 2300.76490804 0
39077 2393.15709274 0
39078 2490.799593 0
39079 2156.82818622 0
39080 2232.05539152 0
39081 2150.01165207 0
39082 2229.83614215 0
39083 2562.79993552 0
39084 2362.52878095 0
39085 2305.62996909 0
39086 2223.59110923 0
39087 2168.51428287 0
39088 2432.00330873 0
39089 2473.11705406 0
39090 2184.55212844 0
39091 2185.63071896 0
39092 2172.17910747 0
39093 2280.30178178 0
39094 2748.9924281 0
39095 2394.55014129 0
39096 2390.25901765 0
39097 2269.88336207 0
39098 2248.53550935 0
39099 2508.86889769 0
39100 2525.66635675 0
39101 2222.69892164 0
39102 2239.18632696 0
39103 2224.34607565 0
39104 2460.61841798 0
39105 2887.62607452 0
39106 2628.86693465 0
39107 2387.60534522 0
39108 2300.13416522 0
39109 2383.62962189 0
39110 2935.81740954 0
39111 2635.05739297 0
39112 2231.73079626 0
39113 2489.98514081 0
39114 2716.28161806 0
39115 2648.44996519 0
39116 2624.63777052 0
39117 2361.07850098 0
39118 2630.19463937 0
39119 2537.79620845 0
39120 2269.88145435 0
39121 2637.7124823 0
39122 2787.39526181 0
39123 2504.13137419 0
39124 2206.21627276 0
39125 2290.3438563 0
39126 2835.77589739 0
39127 2862.42776 0
39128 2287.43719522 0
39129 2276.70011832 0
39130 2256.42723687 0
39131 2284.72288441 0
39132 2614.02819519 0
39133 2405.48002843 0
39134 2701.12139933 0
39135 2657.60571067 0
39136 2261.41700114 0
39137 2429.73335857 0
39138 2591.60682955 0
39139 2247.45875315 0
39140 2598.23728477 0
39141 2626.59547258 0
39142 2321.22768826 0
39143 2592.61744245 0
39144 2456.76446652 0
39145 2311.31127852 0
39146 2191.37427264 0
39147 2232.11148602 0
39148 2847.96458968 0
39149 2894.44886624 0
39150 2329.24848816 0
39151 2299.75336346 0
39152 2328.55337654 0
39153 2453.79585067 0
39154 2875.37510499 0
39155 2687.98555675 0
39156 2316.80626193 0
39157 2214.36392491 0
39158 2261.7324658 0
39159 2616.74330942 0
39160 2426.25926284 0
39161 2223.90121739 0
39162 2564.38514644 0
39163 2715.58504193 0
39164 2516.13257945 0
39165 2552.00650624 0
39166 2460.3644549 0
39167 2580.5537516 0
39168 2399.79565408 0
39169 2223.58511555 0
39170 2654.13266032 0
39171 2567.35387675 0
39172 2243.92227688 0
39173 2176.7852657 0
39174 2189.54303349 0
39175 2467.05886903 0
39176 2592.61692064 0
39177 2204.63806647 0
39178 2307.01694984 0
39179 2625.96417699 0
39180 2541.77464012 0
39181 2570.13261044 0
39182 2388.55378669 0
39183 2204.38540287 0
39184 2193.45900533 0
39185 2230.78521609 0
39186 2516.70099009 0
39187 2489.54317879 0
39188 2267.16431785 0
39189 2673.45905253 0
39190 2599.05897098 0
39191 2316.86942877 0
39192 2599.24839204 0
39193 2289.45899528 0
39194 2235.83799452 0
39195 2255.48007373 0
39196 2196.80631917 0
39197 2483.85891392 0
39198 2542.34315745 0
39199 2703.08006205 0
39200 2667.08008567 0
39201 2222.63794323 0
39202 2378.25894193 0
39203 2563.05892956 0
39204 2256.61686332 0
39205 2252.25901373 0
39206 2232.23796417 0
39207 2194.97476733 0
39208 2589.83788869 0
39209 2831.85894564 0
39210 2554.28003568 0
39211 2172.42743247 0
39212 2198.76426463 0
39213 2322.49054567 0
39214 2498.06947214 0
39215 2154.86948611 0
39216 2181.26951746 0
39217 2147.54321589 0
39218 2260.02740983 0
39219 2591.16422448 0
39220 2349.90105812 0
39221 2142.93265507 0
39222 2163.26952054 0
39223 2152.09057679 0
39224 2358.04845311 0
39225 2449.81685491 0
39226 2143.37474996 0
39227 2233.43792588 0
39228 2230.09057276 0
39229 2195.35372727 0
39230 2489.03792076 0
39231 2289.08001442 0
39232 2200.72212534 0
39233 2091.9642462 0
39234 2138.51162289 0
39235 2410.09056304 0
39236 2462.19581232 0
39237 2101.50107014 0
39238 2120.70107831 0
39239 2179.75372188 0
39240 2177.98530366 0
39241 2464.65897927 0
39242 2335.56423238 0
39243 2150.38528425 0
39244 2122.59581917 0
